"invoice_id","line_item_id","period_start_date","period_end_date","total_amount","canonical_line_item_id"
"2b11f134-db78-4c33-9b5f-d8656d6379c1","8e0a578f-152a-4c1c-a9e6-5d551e01c06a",2020-11-05,2020-11-05,199.99,e6b15635-364e-40b9-bd2e-b9a568d2f5b9
f6bc4992-17e0-4acc-85d4-acd4a229c495,"802cdeb4-58e7-42ae-868b-12d7b8b51ccc",2020-12-01,2020-12-01,642.68,b0d40be0-13ae-464a-96e5-334ee97f9bea
f6bc4992-17e0-4acc-85d4-acd4a229c495,d820c428-7b00-4d18-a9dc-82a93cd659f2,2020-12-01,2020-12-01,5661.33,b0d40be0-13ae-464a-96e5-334ee97f9bea
"49cf59ed-703b-4523-9e06-d5dedf5a9497","1be19c31-31f1-4bbc-b74d-3d2f05c48595",2020-06-01,2020-06-30,1418.54,"02edfdc6-9502-4d6f-b53d-c4fe84cba0cf"
"49cf59ed-703b-4523-9e06-d5dedf5a9497","014819e1-7bad-43eb-8212-3fff3b6f827d",2020-06-01,2020-06-30,1559.48,"884e9c4f-ad20-4884-9021-fe80f8d97b74"
f6bc4992-17e0-4acc-85d4-acd4a229c495,c61a152c-0618-49da-a679-602b237b03e2,2020-12-01,2020-12-01,2609.85,b0d40be0-13ae-464a-96e5-334ee97f9bea
ef0c2168-0bfe-45ec-9fd9-5b55a74f9061,d64e6103-248f-4c28-bd97-0b15309d55ac,2020-12-01,2021-01-09,15900.0,"99a904b6-745a-456f-8464-5415cf55638c"
"1996f624-3807-4df1-b418-40cf9f18d4ef","58d066bf-b876-4e9b-842b-4ba669e423df",2019-09-06,2019-09-06,395.0,"60ce993f-a903-41d5-9773-4eeffdc6497c"
e16a1bb1-7b7a-4436-8188-90283d3eb9df,c2bb999f-cd18-4542-92a5-65b897d6b8b5,2019-09-01,2019-09-30,2756.04,cb07ab4c-8b24-407a-a58b-2d73899464ae
bf6fb66d-5d86-4e03-bbd1-12d1977be7bf,a7eae6e9-bf45-4b3e-bdfb-521da8768f80,2020-12-01,2020-12-31,761.04,"25793457-e70e-4017-9583-1ebdafa655a8"
bf6fb66d-5d86-4e03-bbd1-12d1977be7bf,"84e89760-298d-46a7-a758-19edabb503ff",2020-12-01,2020-12-31,19.68,"55c0aacb-8b0b-4afa-91fd-85d9fd12f44b"
a20f5711-d41d-4495-83ee-59c3489dac0b,b749d650-69f6-4b70-b3bf-2566d948eb1a,2020-07-07,2020-07-07,0.0,af802873-db3c-481c-8b81-66ba9d2acfb6
a20f5711-d41d-4495-83ee-59c3489dac0b,"524ab474-e30e-42d0-b501-3618ff8a1248",2020-07-07,2020-07-07,0.0,af802873-db3c-481c-8b81-66ba9d2acfb6
a20f5711-d41d-4495-83ee-59c3489dac0b,f3bec059-3764-4b61-8a6a-923279790500,2020-07-07,2020-07-07,50.0,"1b98dc95-bc96-49df-86f7-4c5d51cf13c6"
"7cff496b-c7bf-4741-a0d7-a0ef05bc0632","4528805a-055c-4608-8aca-035a5030ebc0",2019-05-31,2019-05-31,0.0,"2f08b8ea-9a0a-4478-99cd-e9fe6660e9f3"
"7cff496b-c7bf-4741-a0d7-a0ef05bc0632","0a0d84c9-11c2-44a2-b08e-60a2b9a47951",2019-05-31,2019-05-31,0.0,"2f08b8ea-9a0a-4478-99cd-e9fe6660e9f3"
"7cff496b-c7bf-4741-a0d7-a0ef05bc0632",f37f47ed-f17b-42da-b7cb-4359350b082d,2019-05-31,2019-05-31,28193.85,f56357b9-2c23-42ad-b456-e357306be7ab
"7cff496b-c7bf-4741-a0d7-a0ef05bc0632","1bcf287f-314a-4135-8801-0633924103a2",2019-05-31,2019-05-31,26940.79,"38a6cf03-249f-47e4-8b88-39252f156558"
"7cff496b-c7bf-4741-a0d7-a0ef05bc0632","0368b0f5-3aa0-4b39-8414-be743c2bdda8",2019-05-31,2019-05-31,0.0,f47d85eb-52a4-44e3-a714-310177a0a97e
"7cff496b-c7bf-4741-a0d7-a0ef05bc0632","9d3605ce-614e-4a93-ad5a-25548097ac91",2019-05-31,2019-05-31,0.0,cf1f40fd-00c4-42d4-aba4-80b12f8c40c0
"7cff496b-c7bf-4741-a0d7-a0ef05bc0632","401173f3-1210-464a-8934-2e6a934822e1",2019-05-31,2019-05-31,15776.39,dd0c14c3-b04d-48fd-af29-f41f5f4da680
"7cff496b-c7bf-4741-a0d7-a0ef05bc0632","895779ea-fd66-4976-926e-2c70ca0ca538",2019-05-31,2019-05-31,12519.4,"80dc230c-5c2a-4b39-b0da-58f3f730b4ed"
"7cff496b-c7bf-4741-a0d7-a0ef05bc0632","1c6f1f99-6d7d-44e2-a971-8411b75943b0",2019-05-31,2019-05-31,3404.16,"120ace47-d780-4da3-ae28-979d5fedb01d"
"7cff496b-c7bf-4741-a0d7-a0ef05bc0632",c3829e7c-1683-46a9-ad76-1864fc4638a8,2019-05-31,2019-05-31,3016.5,dfda93ad-f11a-4083-83eb-e9e8ed760830
"7963125f-bb57-4575-a524-66099788543a",f67ba446-bd5b-4873-b82c-0e82181abdbb,2020-10-30,2020-10-30,21.5,ad69af3b-4842-43da-998d-42ff84a57a4e
fc4ff65f-4483-452d-b947-0bc4b6d40910,ccc035f1-8a02-4cbb-99c2-7f859df87beb,2020-11-16,2020-11-16,13.85,a6b736a5-237b-41fa-9037-682b1d26c206
fc4ff65f-4483-452d-b947-0bc4b6d40910,aa694cd8-cefd-4168-90fe-9b3bdc6a94da,2020-11-16,2020-11-16,13.97,"80e93901-b92b-4836-b4e2-cdd8bcdc45f9"
fc4ff65f-4483-452d-b947-0bc4b6d40910,a73142bf-8e6d-490e-a758-781e31eb238d,2020-11-16,2020-11-16,29.99,f11ffa7a-56b7-4ccd-a077-28421a400a7b
"34dff532-59e8-4f28-aec6-f02c0610e564","3645b038-707a-411a-b566-7e55eb45a966",2020-12-10,2020-12-10,50.0,"79636c02-124b-45a3-b8c2-5d706d2f5313"
"061bc88a-2e71-416f-8850-7f4bb8fe3faa","590872d1-e4af-4b00-b103-660698c824a2",2020-11-01,2020-11-30,2500.0,"5a47324d-4fa0-4bb4-85f8-5986b5ef29c9"
"061bc88a-2e71-416f-8850-7f4bb8fe3faa","150f2306-6a37-4905-9bf1-803e4d138628",2020-11-01,2020-11-30,2500.0,"2f441a9c-6c1c-4d7a-8616-33762b6efc24"
"061bc88a-2e71-416f-8850-7f4bb8fe3faa","9e5c368a-becd-4d5e-a52a-e67c2ac34952",2020-11-01,2020-11-30,0.0,"84658cfa-af0b-4ab5-8c05-a31d9092e42a"
"061bc88a-2e71-416f-8850-7f4bb8fe3faa","7c817e04-4012-4128-a4fb-ec18293d810b",2020-11-01,2020-11-30,0.0,"53f2540c-7d74-4aa7-9f9b-783fd63f6286"
"061bc88a-2e71-416f-8850-7f4bb8fe3faa","22b05118-b180-4f3e-b2f5-e03a3ad31de9",2020-11-01,2020-11-30,0.0,"2a94a9af-34f4-4411-8c38-400e92c08025"
d9b75c6b-66aa-44f3-8490-1b078d8f71c0,"1fb79f3c-2b30-4d4b-8aaf-39b5f756e6fc",2020-06-08,2020-06-08,0.0,af802873-db3c-481c-8b81-66ba9d2acfb6
d9b75c6b-66aa-44f3-8490-1b078d8f71c0,"8f8dd2e9-4c76-400a-806f-74b99a01d637",2020-06-08,2020-06-08,0.0,af802873-db3c-481c-8b81-66ba9d2acfb6
d9b75c6b-66aa-44f3-8490-1b078d8f71c0,d787b315-7b31-4f94-abcd-c08a24201ae9,2020-06-08,2020-06-08,50.0,"1b98dc95-bc96-49df-86f7-4c5d51cf13c6"
"1ab1cd36-8ff9-402b-b85e-ff865bc1ac83","71e0fd40-2829-4467-8400-dde649954b78",2020-12-08,2020-12-08,939.0,c07cb25c-6b86-4ac4-8295-edeb2b04851b
"1ab1cd36-8ff9-402b-b85e-ff865bc1ac83","14ba05f3-40d2-41a8-8884-bdca0420e2bb",2020-12-08,2020-12-08,4.0,"8e4734a7-992a-4b2d-a4d7-4a0fda93f482"
dfafb347-8f6f-4b13-89d4-b53796c1861d,"33905911-30fb-4cb6-801c-74e80fed7da8",2019-09-14,2020-09-13,3266.25,c98c04fa-be31-4b59-941e-4ebbbb69c5b3
f2801cc9-9219-4c90-b7dd-94afa3bd3df4,"1472c543-f68f-4ffe-b0a2-bebaac25c04a",2020-12-05,2021-01-04,269.0,d550fa38-9784-4b29-b025-893f7f2f3dae
"1d55feaf-36d9-4f91-a558-e5eba4b28690","1ab89693-38f8-4812-9c67-97c3010fb847",2020-11-13,2020-11-13,18.5,ad69af3b-4842-43da-998d-42ff84a57a4e
"17912934-19f1-4466-af83-4b88b9f1055a",df837125-64b2-4384-9837-dddc1091e51f,2020-12-14,2021-01-03,-610.17,"2719687b-be27-4a95-8a4c-eb290a8d26f6"
"17912934-19f1-4466-af83-4b88b9f1055a","90bf3dfb-bd09-49a8-8ad9-aa04495a15cd",2020-12-14,2021-01-03,624.03,"2719687b-be27-4a95-8a4c-eb290a8d26f6"
b642be33-9b9d-4f96-a4d8-c365c79d9399,"1dc892e7-b15f-4f5f-b084-34e3be6137d7",2020-11-09,2020-11-09,149.99,d8d9c1c4-6f84-414a-8ea5-a3c02a022913
b642be33-9b9d-4f96-a4d8-c365c79d9399,c7269251-89e8-4a34-a7f7-c4809e68cdbf,2020-11-09,2020-11-09,15.59,da769fc8-8b52-419a-b4f6-0d4b6d9f0534
b642be33-9b9d-4f96-a4d8-c365c79d9399,"1b2d9c42-135b-47af-8f02-ffd26aa656ea",2020-11-09,2020-11-09,94.0,"7646bd81-b3b4-46a8-bd10-94993bad5810"
d920b990-8ba5-4f92-b14d-b91a5c551fcc,"43d2da21-469e-480a-b7a5-4e22944eead7",2020-11-25,2020-12-30,883.24,d65218d8-04b2-4654-b299-8672b5bceaaa
"762fb02a-9384-44af-a969-b376ec73ce4b","32107168-e92c-481b-9e64-bf932fea862d",2020-10-07,2020-10-07,0.0,af802873-db3c-481c-8b81-66ba9d2acfb6
"762fb02a-9384-44af-a969-b376ec73ce4b",afb15297-ff2e-45dd-8490-8488caefe203,2020-10-07,2020-10-07,0.0,af802873-db3c-481c-8b81-66ba9d2acfb6
"762fb02a-9384-44af-a969-b376ec73ce4b","19ebe383-6c19-4fac-9f9f-e5d9c37fefe1",2020-10-07,2020-10-07,50.0,"1b98dc95-bc96-49df-86f7-4c5d51cf13c6"
"6d3c6db5-bbba-4eb2-9d4d-cd0cafb24507","8771538a-822c-4242-846a-7bec478e26ff",2020-11-01,2020-11-30,31.93,"44a1dbd0-93c9-48e0-b691-683587e825b2"
"6d3c6db5-bbba-4eb2-9d4d-cd0cafb24507","96016ec9-9e0d-4f4e-bcd6-e609d48bf81a",2020-11-01,2020-11-30,1562.45,c671366d-a14f-430f-a0b2-68785e445de3
"6d3c6db5-bbba-4eb2-9d4d-cd0cafb24507",d1abfb70-7f45-4ac0-9ff6-1ed1ec221fdf,2020-11-01,2020-11-30,71.34,"27d6119d-5f10-49ea-bf1b-dc41c15b6ed2"
"6d3c6db5-bbba-4eb2-9d4d-cd0cafb24507","7c74ecf6-6229-4359-9f29-a615f17b428e",2020-11-01,2020-11-30,3906.67,"84fa4bf3-f1b9-4d3c-8109-274d41928ff1"
"6d3c6db5-bbba-4eb2-9d4d-cd0cafb24507","212dc97b-19ff-48e9-bec1-c77a096d4371",2020-11-01,2020-11-30,100.33,"769e0c26-c807-4753-a95e-85879adae6de"
"6d3c6db5-bbba-4eb2-9d4d-cd0cafb24507",c73ac331-b539-470c-953a-8e23a38aa4bc,2020-11-01,2020-11-30,30.31,"3035f7b0-ff76-467e-9526-9eca6cce6f7b"
"6d3c6db5-bbba-4eb2-9d4d-cd0cafb24507",ad184e26-f6cf-4d7b-ad27-48f8ee8c5f62,2020-11-01,2020-11-30,27.46,"77d197fe-28c0-4171-8e7e-0df57b7b875a"
ad778985-7d5a-46b2-b34d-7eec2b3a9378,eace1b17-1337-4b51-ad37-3da91b896adc,2020-11-12,2020-11-12,128.22,f3269b08-ea89-46a1-83e2-aabca57ce8e4
"6b195fcd-b808-402e-b861-6bb3e74a279d","25281951-12d2-4ee2-8a6f-4bff9566aae2",2020-11-01,2020-11-30,25.04,"9c2cf5ff-fd7f-4e95-b753-30ab4913ac35"
"0c210af7-6d61-4b5a-8bce-ab5910141432",c2b0f09b-4d0b-4d16-8847-a1b6823049c0,2020-11-30,2020-11-30,50.0,"8b39ecf0-94dd-4821-ad79-3835debabbb9"
